id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
622357,Landing Page Submission,Direct Traffic,No,No,1,3.0,1218,1.5,Email Opened,Marketing Management,,No,No,No,No,No,No,15.0,18.0,Yes
622344,Landing Page Submission,Direct Traffic,No,No,1,2.0,1439,2.0,Email Opened,Healthcare Management,Working Professional,No,No,No,No,No,No,,,Yes
622325,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
622322,Landing Page Submission,Direct Traffic,No,No,0,3.0,4,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
622305,API,Google,No,No,0,3.0,1054,3.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
622296,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
622295,API,Google,No,No,1,4.0,734,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
622288,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
622285,API,Google,No,No,1,2.0,957,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
622276,API,Google,No,No,1,5.0,1224,1.67,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
622227,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
622214,Landing Page Submission,Direct Traffic,No,No,1,7.0,543,3.5,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,Yes
622204,Landing Page Submission,Direct Traffic,No,No,1,6.0,1081,3.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
622180,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,227,1.5,Page Visited on Website,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,Yes
622177,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,555,1.0,Email Bounced,Retail Management,,No,No,No,No,No,No,,,Yes
622172,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
622158,Landing Page Submission,Direct Traffic,No,No,1,3.0,1563,3.0,Email Opened,Retail Management,,No,No,No,No,No,No,,,Yes
622145,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
622118,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
622101,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
622097,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
622090,Landing Page Submission,Google,No,No,0,14.0,1602,7.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
622089,API,Google,No,No,1,3.0,633,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
622084,API,Google,Yes,No,0,2.0,385,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
622076,API,Google,No,No,0,2.0,253,1.0,Chat Conversation,,,No,No,No,No,No,No,,,No
622072,Landing Page Submission,Direct Traffic,No,No,1,11.0,746,2.75,SMS Sent,Retail Management,Working Professional,No,No,No,No,No,No,,,Yes
622056,Landing Page Submission,Google,No,No,0,5.0,448,2.5,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,No
622052,Landing Page Submission,Organic Search,No,No,1,10.0,1672,10.0,SMS Sent,E-COMMERCE,,No,No,No,No,No,No,,,Yes
621999,Landing Page Submission,Organic Search,No,No,0,6.0,589,2.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,,,Yes
621998,Landing Page Submission,Organic Search,No,No,0,6.0,208,6.0,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
621978,Landing Page Submission,Direct Traffic,No,No,1,10.0,1450,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
621976,API,Google,No,No,1,7.0,241,7.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
621941,Landing Page Submission,Direct Traffic,No,No,1,2.0,367,2.0,SMS Sent,Operations Management,,No,No,No,No,No,No,,,No
621922,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
621884,Landing Page Submission,Direct Traffic,No,No,1,9.0,40,3.0,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
621812,Landing Page Submission,Google,No,No,0,3.0,127,3.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,,,No
621766,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
621746,API,Organic Search,No,No,0,3.0,206,1.5,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
621743,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
621739,Landing Page Submission,Organic Search,No,No,0,3.0,402,1.5,Had a Phone Conversation,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
621735,API,Chat,No,No,0,2.0,8,1.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
621704,API,Google,No,No,0,7.0,1514,3.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
621698,Landing Page Submission,Direct Traffic,No,No,0,1.0,961,1.0,Converted to Lead,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
621676,Landing Page Submission,Direct Traffic,No,No,0,2.0,739,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
621671,Landing Page Submission,Direct Traffic,No,No,0,3.0,1231,3.0,Page Visited on Website,Finance Management,Other,No,No,No,No,No,No,,,No
621650,Landing Page Submission,Direct Traffic,No,No,1,5.0,696,5.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
621638,Landing Page Submission,Google,No,No,0,3.0,757,3.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,No
621601,API,Chat,No,No,0,2.0,319,1.0,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,12.0,16.0,Yes
621583,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
621566,Landing Page Submission,Google,No,No,1,6.0,1424,6.0,SMS Sent,E-Business,,No,No,No,No,No,No,,,No
621555,Landing Page Submission,Direct Traffic,No,No,1,5.0,1665,5.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
621535,Landing Page Submission,Google,No,No,0,3.0,405,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
621532,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
621514,Landing Page Submission,Direct Traffic,No,No,1,5.0,1087,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
621499,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
621492,Landing Page Submission,Google,No,No,0,4.0,42,4.0,Chat Conversation,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
621487,Landing Page Submission,Direct Traffic,No,No,1,3.0,1029,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
621471,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
621464,Landing Page Submission,Google,No,No,0,3.0,105,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
621452,Landing Page Submission,Direct Traffic,No,No,1,8.0,1282,1.14,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
621451,API,Google,No,No,1,2.0,1387,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
621437,Landing Page Submission,Direct Traffic,No,No,1,13.0,1659,4.33,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
621410,Landing Page Submission,Direct Traffic,No,No,0,2.0,80,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
621397,Landing Page Submission,Direct Traffic,No,No,0,3.0,458,1.5,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
621386,Landing Page Submission,Organic Search,No,No,1,5.0,332,2.5,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
621381,Landing Page Submission,Google,No,No,1,10.0,1192,5.0,Email Opened,Business Administration,,No,No,No,No,No,No,,,No
621368,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
621352,Landing Page Submission,Direct Traffic,No,No,1,3.0,950,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
621344,API,Direct Traffic,No,No,1,3.0,1270,3.0,SMS Sent,Select,Working Professional,No,No,No,No,No,No,,,No
621337,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
621319,Landing Page Submission,Direct Traffic,No,No,1,2.0,575,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
621280,Landing Page Submission,Google,Yes,No,0,6.0,652,3.0,Unsubscribed,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
621269,Landing Page Submission,Google,No,No,1,5.0,1673,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
621264,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
621254,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,400,1.0,Email Bounced,Human Resource Management,Student,No,No,No,No,No,No,,,No
621242,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,2,1.0,Email Bounced,,Student,No,No,No,No,No,No,,,No
621241,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
621231,API,Google,No,No,0,2.0,268,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
621213,Landing Page Submission,Google,No,No,1,2.0,1122,2.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
621205,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
621198,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
621183,Landing Page Submission,Google,No,No,0,4.0,1524,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
621178,Landing Page Submission,Direct Traffic,No,No,0,3.0,150,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
621168,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,241,1.0,Email Bounced,Select,Student,No,No,No,No,No,No,,,No
621166,Landing Page Submission,Google,No,No,0,2.0,111,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
621106,API,Google,No,No,0,2.0,1284,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
621103,API,Google,Yes,No,0,1.0,1238,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
621087,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
621055,Landing Page Submission,Direct Traffic,No,No,0,2.0,846,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
621044,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
621026,API,Google,No,No,1,5.0,96,2.5,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
621024,Landing Page Submission,Google,No,No,0,6.0,34,6.0,Converted to Lead,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
620996,API,Google,No,No,0,3.0,208,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
620989,API,Google,No,No,1,3.0,1204,1.5,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
620979,Landing Page Submission,Google,No,No,1,7.0,875,1.75,Email Link Clicked,Retail Management,Unemployed,No,No,No,No,No,No,13.0,20.0,Yes
620918,Landing Page Submission,Direct Traffic,No,No,0,14.0,1047,1.4,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
620905,API,Google,No,No,0,2.0,115,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
620883,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
620832,Landing Page Submission,Direct Traffic,No,No,0,2.0,1478,2.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
620813,Landing Page Submission,Direct Traffic,No,No,0,2.0,323,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
620807,Landing Page Submission,Direct Traffic,No,No,0,4.0,1017,4.0,Email Link Clicked,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
620792,Landing Page Submission,Google,No,No,1,3.0,1350,3.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
620751,Landing Page Submission,Direct Traffic,No,No,0,8.0,362,2.67,Email Opened,Marketing Management,Other,No,No,No,No,No,No,,,No
620731,Landing Page Submission,Direct Traffic,No,No,1,2.0,9,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
620705,Landing Page Submission,Google,No,No,1,7.0,964,3.5,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,No
620699,Landing Page Submission,Google,No,No,0,1.0,52,1.0,Converted to Lead,Marketing Management,,No,No,No,No,No,No,,,No
620677,API,Google,No,No,1,3.0,1390,3.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
620667,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,238,1.0,Email Bounced,Operations Management,,No,No,No,No,No,No,,,Yes
620641,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,1372,1.0,Email Bounced,,Student,No,No,No,No,No,No,,,No
620639,Landing Page Submission,Direct Traffic,No,No,0,1.0,518,1.0,Converted to Lead,,Student,No,No,No,No,No,No,,,No
620635,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,328,1.0,Email Bounced,Select,Student,No,No,No,No,No,No,,,No
620632,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,97,1.0,Email Bounced,,Student,No,No,No,No,No,No,,,No
620628,Landing Page Submission,Direct Traffic,No,No,0,1.0,526,1.0,Converted to Lead,,Student,No,No,No,No,No,No,,,No
620626,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,192,1.0,Email Bounced,,Student,No,No,No,No,No,No,,,No
620624,API,Google,No,No,0,3.0,63,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
620608,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,784,1.0,Email Bounced,,Student,No,No,No,No,No,No,,,No
620605,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
620588,Landing Page Submission,Google,No,No,0,2.0,461,2.0,Form Submitted on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
620563,API,Google,No,No,0,8.0,89,2.67,View in browser link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
620553,Landing Page Submission,Google,No,No,0,3.0,22,3.0,Form Submitted on Website,Finance Management,,No,No,No,No,No,No,,,No
620550,API,Google,No,No,0,6.0,154,6.0,Converted to Lead,,,No,No,No,No,No,No,,,No
620522,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,1685,1.5,Page Visited on Website,,Student,No,No,No,No,No,No,,,No
620507,Landing Page Submission,Direct Traffic,No,No,1,3.0,321,3.0,Email Opened,Marketing Management,,No,No,No,No,No,No,15.0,16.0,Yes
620505,Landing Page Submission,Direct Traffic,No,No,1,3.0,1820,3.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
620501,Landing Page Submission,Google,No,No,1,3.0,924,3.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
620493,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
620476,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
620474,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
620468,Landing Page Submission,Google,No,No,0,3.0,210,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
620463,API,Organic Search,No,No,0,4.0,1434,4.0,Converted to Lead,,,No,No,No,No,No,No,,,No
620456,API,Google,No,No,0,1.0,339,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
620454,Lead Add Form,Reference,No,No,1,6.0,1812,2.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
620420,Landing Page Submission,Google,No,No,1,8.0,787,4.0,SMS Sent,Operations Management,,No,No,No,No,No,No,,,No
620414,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
620391,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
620385,Landing Page Submission,Google,No,No,0,6.0,1049,2.0,Email Opened,Hospitality Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
620376,API,Google,No,No,1,2.0,683,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
620326,API,Direct Traffic,No,No,1,16.0,1482,1.23,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
620285,API,Google,No,No,0,4.0,429,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
620278,Landing Page Submission,Google,No,No,1,6.0,1049,3.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
620276,Landing Page Submission,Direct Traffic,No,No,0,4.0,363,4.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,No
620274,API,Google,No,No,1,3.0,1177,3.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
620273,Landing Page Submission,Google,No,No,1,5.0,140,5.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
620255,Landing Page Submission,Google,No,No,0,7.0,115,3.5,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
620226,API,Google,No,No,0,1.0,82,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
620221,Landing Page Submission,Google,No,No,0,5.0,1096,2.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
620216,Landing Page Submission,Google,No,No,1,4.0,549,4.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
620179,Landing Page Submission,Google,No,No,1,6.0,1212,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
620177,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
620170,Landing Page Submission,Direct Traffic,No,No,0,1.0,199,1.0,Converted to Lead,Marketing Management,Student,No,No,No,No,No,No,,,Yes
620157,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
620155,Landing Page Submission,Google,No,No,1,4.0,1387,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
620147,API,Google,No,No,0,3.0,51,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
620137,Landing Page Submission,Google,Yes,No,1,4.0,1674,4.0,Unsubscribed,Finance Management,Working Professional,No,No,No,No,No,No,,,No
620113,Landing Page Submission,Direct Traffic,No,No,0,4.0,162,4.0,Chat Conversation,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
620064,Landing Page Submission,Google,No,No,0,3.0,388,3.0,SMS Sent,Supply Chain Management,,No,No,No,No,No,No,,,No
620028,API,Chat,Yes,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
619985,Landing Page Submission,Organic Search,No,No,0,3.0,452,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
619952,API,Google,No,No,1,2.0,464,2.0,SMS Sent,,,No,No,No,No,No,No,,,No
619930,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
619919,Landing Page Submission,Organic Search,No,No,0,5.0,1059,5.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
619901,Landing Page Submission,Direct Traffic,No,No,0,3.0,34,1.5,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
619890,Landing Page Submission,Direct Traffic,No,No,1,6.0,78,6.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
619884,Landing Page Submission,Google,No,No,0,6.0,1217,6.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
619870,Landing Page Submission,Direct Traffic,No,No,1,2.0,688,2.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
619857,Landing Page Submission,Direct Traffic,No,No,1,3.0,718,1.5,SMS Sent,IT Projects Management,,No,No,No,No,No,No,15.0,14.0,Yes
619846,Landing Page Submission,Direct Traffic,No,No,0,4.0,348,4.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
619793,Landing Page Submission,Direct Traffic,No,No,1,7.0,1008,3.5,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,,,Yes
619786,Landing Page Submission,Direct Traffic,No,No,1,2.0,1436,2.0,SMS Sent,Finance Management,,No,No,No,No,No,No,,,Yes
619784,Landing Page Submission,Direct Traffic,No,No,1,3.0,700,3.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
619761,API,Organic Search,No,No,0,3.0,112,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
619683,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
619673,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
619646,API,Organic Search,No,No,0,4.0,1280,2.0,Email Opened,,,No,No,No,No,No,No,,,No
619629,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
